Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
11164,CA,Hybrid and Zero Emission Truck and Bus Vouchers - San Joaquin Valley,"The San Joaquin Valley Air Pollution Control District (SJVAPCD)
contributed funds to the California Hybrid and Zero Emission Truck and
Bus Voucher Incentive Project (HVIP) for eligible vehicles used in the
eight-county San Joaquin Valley Air Basin. These ""plus-up"" vouchers
range from \$12,000 to \$30,000, depending on the vehicle, and are in
addition to California Air Resources Board voucher amounts. Vehicles
must be domiciled in the air basin 100% of the time for at least three
years. For more information, see the [San Joaquin Valley
Plus-Up](http://valleyair.org/General_info/Grant_Programs/GrantPrograms.htm#HVIP)
website.
",,,FALSE,86,State Incentives,,,,2018-08-15 00:00:00 UTC,,,ELEC|HEV|PHEV,OTHER,,IND,
11168,CO,Alternative Fuel and Hybrid Electric Vehicle Tax Credit,"Beginning July 1, 2000, the Alternative Fuel Vehicle Credit is
available from the Colorado Department of Revenue for a motor
vehicle titled and registered in Colorado that uses or is
converted to use an alternative fuel or is a hybrid electric
vehicle. Alternative fuels include electricity, compressed
natural gas, propane, ethanol, or any mixture of ethanol
containing 85% or more ethanol by volume with gasoline or other
fuels. The credit is a percentage of the incremental cost of the
vehicle or the vehicle conversion as follows:

Category
Credit Amount

Low-emitting vehicle (LEV)
50%

Ultra-low-emitting vehicle (LUEV) or Inherently-low emitting
vehicle (ILEV)
75%

Zero-emitting vehicle (ZEV or SULEV)
85%

Vehicle categories are outlined in Title 40 of the Code of
Federal Regulations ( http://www.gpo.gov/fdsys/browse/collectionCfr.action?collectionCode=CFR ), part 88. The tax credit percentage is doubled, up to a maximum
of 100%, if the vehicle permanently replaces a vehicle that is
ten years old or older and will never be operated on Colorado
highways in the future. This credit is available through the tax
year beginning on January 1, 2010. For additional information,
see the Department of Revenue's Income 9 FYI ( http://www.colorado.gov/cs/Satellite/Revenue/REVX/1193047059436 )
publication.

(Reference Colorado Revised Statutes ( http://www.lexisnexis.com/hottopics/michie/ ) 39-22-516.2.5)",,,FALSE,10,State Incentives,,,2010-12-31 00:00:00 UTC,,,,AFTMKTCONV|ELEC|HEV|HY|IR|NG|PHEV,TAX,,IND|FLEET,http://www.lexisnexis.com/hottopics/michie/
11169,CO,"Alternative Fuel, Advanced Vehicle, and Idle Reduction Equipment Tax Credit","Beginning January 1, 2010, the Alternative Fuel Vehicle Credit is
available from the Colorado Department of Revenue for original
equipment manufacturer alternative fuel, hybrid electric, and
plug-in hybrid electric vehicles and vehicle conversions that are
titled and registered in Colorado. Qualified idle reduction
technologies are also eligible for the tax credit. The credits
are a percentage of the incremental cost of the vehicle, or the
cost of the technology or conversion, as follows:

Category
Credit Amount

1 - Vehicle meeting Tier 2, Bin 1 federal emissions standards
85%

2 - Light-duty diesel-electric hybrid passenger vehicle with a
minimum fuel economy of 70 miles per gallon (mpg)
65%

3 - Light-duty passenger vehicle, light-duty truck, or
medium-duty diesel-electric truck conversion that increases
original fuel economy by at least 40%; or a new diesel-electric
or gasoline-electric hybrid medium-duty truck with 30% greater
fuel economy than a comparable vehicle
75%

4 - Light-duty compressed natural gas passenger vehicle,
light-duty truck, or medium-duty truck
75%

5 - Idle reduction technologies
25%

6 - Vehicle meeting Tier 2, Bin 2 or 3 federal emissions
standards, with a fuel economy of at least 40 mpg
75%

7 - Vehicle meeting Tier 2, Bin 2 or 3 federal emissions
standards, with a fuel economy of at least 30 mpg, but less than
40 mpg
50%

The credit is capped at $6,000 for all categories except Category
4. For Category 3 and 4 vehicles, the credit percentage is
multiplied by 1.25, up to a maximum of 100%, if the vehicle
permanently replaces a vehicle that is 12 years old or older and
is rendered inoperable.

The same vehicle may not be eligible for this credit and the
credit outlined in Colorado Revised Statutes ( http://www.lexisnexis.com/hottopics/michie/ ) 39-22-516.2.5.
Individuals who claimed a tax credit in previous years for the
purchase of a Model Year 2004 or newer HEV may, however, be
eligible to claim an additional credit for the conversion of the
same vehicle to a PHEV.

The credit for Category 7 vehicles expires on January 1, 2011.
The remaining credits are available through the tax year
beginning on January 1, 2011. For additional information, see the
Department of Revenue's Income 67 FYI ( http://www.colorado.gov/cs/Satellite/Revenue/REVX/1193047059436 )
publication.

(Reference Colorado Revised Statutes ( http://www.lexisnexis.com/hottopics/michie/ ) 39-22-516.2.6)",,,FALSE,15,State Incentives,,,2011-12-31 00:00:00 UTC,,,,AFTMKTCONV|ELEC|HEV|HY|IR|NG|PHEV,TAX,,IND|FLEET,http://www.lexisnexis.com/hottopics/michie/
11182,CO,Electric Vehicle Charging Incentive - Xcel Energy,"Qualified Xcel Energy customers can participate in a pilot program and
earn a \$100 credit for allowing Xcel Energy to interrupt their vehicle
charging for a limited number of hours throughout the year. Xcel Energy
will communicate wirelessly through a control module that interrupts
power to the customer's Level 2 electric vehicle supply equipment. The
pilot will run through September 2014. For more information, including
the pilot program application, see Xcel Energy's [Electric Vehicle
Charging Station Pilot
Program](http://www.xcelenergy.com/Save_Money_&_Energy/Rebates/Electric_Vehicle_Charging_Station_Pilot_Program_-_CO)
website
",,,FALSE,45,Utility/Private Incentives,,2015-07-08 15:29:44 UTC,,2014-10-01 00:00:00 UTC,,,ELEC|HEV|PHEV,OTHER,,IND,
11320,MD,Plug-In Electric Vehicle (PEV) Reduced Charging Rate - Pepco ,"Under the voluntary whole house time-of-use rate (R-PIV tariff), Pepco
residential customers with PEVs may pay a reduced price for electricity
used during the designated off-peak period. Only Pepco Standard Offer
Service customers are eligible for the R-PIV tariff. Additional terms
and conditions apply. For more information, see the Pepco Plug-In
Vehicle Charging website.
",,,FALSE,32,Utility/Private Incentives,,,,2016-06-30 00:00:00 UTC,,,ELEC|PHEV,OTHER,,STATION|IND,
11322,MD,Plug-In Electric Vehicle (PEV) Pilot Rate - BGE,"Baltimore Gas and Electric Company (BGE) offers a time-of-use (TOU) rate
for BGE residential customers who purchase or lease a PEV. The TOU rate,
Schedule EV, applies to the energy used for the entire residence during
a billing period. Participation requires a meter capable of measuring
TOU data. Participants will also be involved in surveys or interviews to
gather information about charging behavior. For more information, see
BGE's [Electric Service Rates and
Tariffs](https://www.bge.com/MyAccount/MyBillUsage/Pages/ElectricServiceRatesTariffs.aspx)
website.
",,,FALSE,35,Utility/Private Incentives,,,,2015-12-31 00:00:00 UTC,,,ELEC|PHEV,OTHER,,IND,
11382,US,Qualified Two-Wheeled Plug-In Electric Drive Motor Vehicle Tax Credit,"NOTE: This incentive originally expired on December 31, 2016, but was
retroactively extended through December 31, 2017, by Public Law 115-123.

A credit is available for the purchase of a new qualified two-wheeled
plug-in electric drive vehicle that draws propulsion using a traction
battery that has at least 2.5 kilowatt hours (kWh) of capacity, uses an
external source of energy to recharge the battery, has a gross vehicle
weight rating of up to 14,000 pounds, is manufactured primarily for use
on public roadways, and can drive at least 45 miles per hour. The credit
is for 10% of the cost of the qualified vehicle, up to \$2,500, and
applies to vehicles acquired through December 31, 2017. For more
information about claiming the credit, see the Internal Revenue Service
(IRS) [Plug-In Electric Vehicle
Credit](https://www.irs.gov/Businesses/Plug-In-Electric-Vehicle-Credit-IRC-30-and-IRC-30D)
website and IRS Form 8936, which is available on the [IRS Forms and
Publications](http://apps.irs.gov/app/picklist/list/formsPublications.html)
website. (Reference [Public
Law](https://www.congress.gov/public-laws/115th-congress) 115-123,
[Public
Law](http://thomas.loc.gov/home/LegislativeData.php?&n=PublicLaws&c=114)
114-113, and 26 [U.S. Code](http://www.gpo.gov/fdsys/) 30D)
",2013-01-02 00:00:00 UTC,2018-02-09 00:00:00 UTC,FALSE,,Incentives,U.S. Internal Revenue Service,2018-02-09 19:49:50 UTC,2017-12-31 00:00:00 UTC,,,,ELEC|PHEV,TAX,,IND|FLEET,http://www.gpo.gov/fdsys/|www.congress.gov|https://www.congress.gov/public-laws/115th-congress
11420,GA,Commercial Alternative Fuel Vehicle (AFV) Tax Credit,"An income tax credit is available to taxpayers who purchase new
commercial medium-duty or heavy-duty AFVs that operate using at least
90% alternative fuel. Eligible alternative fuels include electricity,
propane, natural gas, or hydrogen fuel. Medium-duty hybrid electric
vehicles also qualify. Eligible medium-duty AFVs with a gross vehicle
weight rating (GVWR) between 8,500 and 26,001 pounds (lbs.) may qualify
for a credit of up to \$12,000. Heavy-duty AFVs with a GVWR over 26,001
lbs. may qualify for a credit of up to \$20,000. The maximum credit per
taxpayer is \$250,000 and no unused portion of the credit may be carried
forward. Qualified AFVs must be purchased before June 30, 2017, remain
registered in Georgia for at least five years, be certified by the
Georgia Board of Natural Resources, and accumulate at least 75% of their
annual mileage in Georgia. The Georgia Department of Revenue will
pre-approve credit applications on a first come, first served basis. Up
to \$2.5 million in total credits will be available each fiscal year.
(Reference [Georgia Code](http://www.legis.state.ga.us/) 48-7-29.18 and
48-7-29.19)
",2014-04-04 00:00:00 UTC,,FALSE,5,State Incentives,,2018-05-04 20:38:00 UTC,2017-06-30 00:00:00 UTC,,,,ELEC|HEV|HY|NG|PHEV|LPG,TAX,,IND|FLEET,http://www.legis.state.ga.us/|http://www.legis.ga.gov/en-US/default.aspx
11422,WA,Electric Vehicle Supply Equipment (EVSE) Study,"The Washington Joint Transportation Committee (Committee), in
coordination with the Washington Department of Transportation, local
governments, and industry stakeholders, evaluated the current status of
EVSE in Washington and made recommendations for potential business
models for financially-sustainable EVSE deployment. For more
information, including a copy of the interim and final report, see the
[Committee](http://leg.wa.gov/JTC/Pages/ElectricVehicleChargingStationNetworksStudy.aspx)
website.
",2014-04-04 00:00:00 UTC,,FALSE,83,Laws and Regulations,,,,2019-04-01 00:00:00 UTC,,,ELEC|PHEV,,OTHER,IND|FLEET,
11505,WA,Electric Vehicle Supply Equipment (EVSE) Rebate - PSE,"Puget Sound Energy (PSE) provides a \$500 rebate to qualified customers
for the purchase and installation of Level 2 EVSE. Eligible applicants
must be PSE residential electric schedule 7 customers, must be the
registered owner of an EV, and must install a Level 2 EVSE within a
specified timeframe. The rebate is available on a first come, first
served basis to the first 5,000 qualified customers. PSE expects the
rebate program to remain open until November 1, 2016, depending on
available funds. For more information, including additional
requirements, see PSE\'s [Electric
Vehicles](https://www.pse.com/pages/electric-cars) website.
",,,FALSE,67,Utility/Private Incentives,,2017-06-12 15:28:26 UTC,2017-04-01 00:00:00 UTC,,,,ELEC|PHEV,RBATE,,STATION|IND,
11506,AL,Plug-In Electric Vehicle (PEV) and Charging Infrastructure Incentive - Alabama Power,"Alabama Power offers commercial customers \$500 per port for qualified
commercial electric vehicle supply equipment. Funding is available on a
first-come, first-served basis through 2016.
",,,FALSE,25,Utility/Private Incentives,,2016-06-09 17:48:30 UTC,2017-06-01 00:00:00 UTC,,,,ELEC|PHEV,RBATE,,STATION|IND,
11520,SC,Clean Energy Advisory Commission,"The South Carolina Clean Energy Industry Manufacturing Market
Development Advisory Commission (Commission) will assist with the
development of clean energy technologies, materials, and products,
including advanced vehicle, alternative transportation fuel, battery
manufacturing, and hydrogen fuel cell industries. The Commission issued
a final report in September 2015, with a description and analysis of the
existing clean energy manufacturing industry, job development potential,
market potential, incentives offered by neighboring states, and
recommendations for in-state production incentives, benchmarks to
increase clean energy manufacturing, and marketing and public education
programs. (Reference [South Carolina Code of
Laws](http://www.scstatehouse.gov/code/statmast.php) 11-55-100)
",2014-05-16 00:00:00 UTC,,FALSE,72,Laws and Regulations,,2016-08-09 18:23:27 UTC,,2017-08-09 00:00:00 UTC,,,AFTMKTCONV|BIOD|ETH|ELEC|EFFEC|HY|IR|NG|NEVS|OTHER|PHEV|LPG,,OTHER,STATION|AFP|PURCH|MAN|OTHER|IND|FLEET,http://www.scstatehouse.gov/index.php|http://www.scstatehouse.gov/code/statmast.php
11524,VT,Plug-In Electric Vehicle (PEV) Purchase Incentive - Drive Electric Vermont,"Drive Electric Vermont is offering a \$500 incentive for qualified PEVs
purchased at participating dealerships. This pilot program will fund
approximately 75 PEVs and is available on a first-come, first served
basis. For additional information, including eligibility requirements
and participating dealerships, see the Drive Electric Vermont [Purchase
Incentives](http://www.driveelectricvt.com/buying-guide/incentives)
page.
",,,FALSE,13,Utility/Private Incentives,,2014-10-03 14:43:56 UTC,,2015-05-01 00:00:00 UTC,,,ELEC|HEV|PHEV,RBATE,,IND,
11551,RI,Plug-In Electric Vehicle (PEV) Regulatory Study,"The Rhode Island Office of Energy Resources prepared a regulatory study
to identify issues affecting PEVs in an effort to increase vehicle
adoption and maintain and enhance electric system reliability. The study
includes recommendations to address transmission and distribution
infrastructure impacts, utility reporting requirements, rate design to
encourage off-peak charging, vehicle-to-grid opportunities, PEV consumer
education, third-party sales of electricity from charging
infrastructure, and policy coordination with other New England states.
For more information, see the [Rhode Island Office of Energy Resources
House Resolution
Report](http://www.energy.ri.gov/documents/Transportation/House%20Resolution%20Report.pdf).
",2014-05-08 00:00:00 UTC,,FALSE,16,Laws and Regulations,,2014-11-17 20:24:29 UTC,,2015-05-01 00:00:00 UTC,,,ELEC|PHEV,,CCEINIT|OTHER,STATION|AFP|OTHER|IND|FLEET,
11576,WY,Alternative Fuels Vehicle Rebate - Yellowstone-Teton Clean Energy Coalition,"The Yellowstone-Teton Clean Energy Coalition is offering a rebate of up
to \$3,000 towards the purchase of original equipment manufacturer (OEM)
propane, all-electric, or plug-in hybrid electric vehicles. U.S.
Environmental Protection Agency certified conversions of conventional
vehicles to propane also qualify. Eligible entities include governments,
businesses, nonprofits, and individuals; additional eligibility
requirements may apply. Applications will be accepted through March 31,
2015. For more information, see the [Alternative Fuel Vehicle Rebate
Program](http://www.ytcleanenergy.org/alternative-fuel-vehicle-rebate-program/)
page.
",,,FALSE,14,Utility/Private Incentives,,,2015-04-01 00:00:00 UTC,,,,AFTMKTCONV|ELEC|HEV|PHEV|LPG,RBATE,,MAN|IND|FLEET,
11622,NY,Plug-in Electric Vehicle (PEV) Toll Discount Program,"Vehicles eligible for the New York Clean Pass Program, including PEVs
and hybrid electric vehicles, receive a discounted toll rate on all Port
Authority of New York & New Jersey (PANYNJ) off-peak hour crossings.
Vehicles must register with E-ZPass New York. Drivers of qualified
vehicles may also receive a 10% discount on established E-ZPass accounts
with proof of registration. This exemption expires September 30, 2019.
For more information, including a complete list of eligible vehicles and
application instructions, see the [PANYNJ
E-ZPass](https://www.panynj.gov/bridges-tunnels/e-zpass.html) and [Green
Pass Discount Plan](http://www.thruway.ny.gov/ezpass/greentag.html)
websites.
",,,TRUE,47,State Incentives,,2019-12-11 19:13:04 UTC,2019-11-01 00:00:00 UTC,,,,ELEC|HEV|PHEV,EXEM,,IND,
11644,NH,Advanced Vehicle Road Taxation Study Commission,"The following was repealed after the submission of the final report in
November 2015: The Commission to Study Revenue Alternatives to the Road
Toll (Commission) was established to study and report findings and
recommendations for alternatives to the road tax placed on hybrid and
plug-in electric vehicles, as well as other fuel-efficient and emerging
technology vehicles. Revenue alternatives the Commission identifies may
be used to fund improvements to the state's highways and bridges. The
Commission must also track current road taxes and use findings from the
2012 Taxation of Alternative Fuel and Electric Powered Vehicles
Commission to determine its final recommendations. The Commission must
submit a final report to state officials by November 1, 2015. (Reference
[House Bill](http://www.gencourt.state.nh.us/legislation/default.htm)
460, 2015, and [New Hampshire Revised
Statutes](http://gencourt.state.nh.us/rsa/html/indexes/default.html)
261:1)
",2015-06-05 00:00:00 UTC,,FALSE,19,Laws and Regulations,,2015-07-31 19:13:40 UTC,,,2015-11-01 00:00:00 UTC,,ELEC|EFFEC|HEV|OTHER|PHEV,,FUEL|OTHER,IND|FLEET,http://www.gencourt.state.nh.us/legislation/default.htm|http://gencourt.state.nh.us/rsa/html/indexes/default.html
11648,IN,Propane School Bus Grants,"The Indiana Office of Energy Development (OED) administers the Propane
School Bus Grant, which is available to Indiana public school
corporations for the purchase of at least two new propane school buses.
Applicants may receive a maximum grant of \$10,000 per bus, up to
\$50,000 per applicant, toward the incremental cost. For more
information, including the grant application deadline, see the OED
[Propane School Bus Grant](http://www.in.gov/oed/2733.htm) website.
",,,FALSE,5,State Incentives,,2015-08-26 19:38:56 UTC,,2015-11-01 00:00:00 UTC,,,AFTMKTCONV|ELEC|NG|PHEV|LPG,GNT,,IND|FLEET,
11683,RI,Plug-In Electric Vehicle (PEV) Rebates,"The Driving Rhode Island to Vehicle Electrification (DRIVE) rebate
program offers rebates of up to \$2,500 for the purchase or lease of
qualified PEVs. Rebates are offered on a sliding scale based on battery
capacity, providing \$2,500 for any vehicle with a battery capacity of
18 kilowatt-hours (kWh) or greater, \$1,500 for any vehicle with a
battery capacity between 7 and 18 kWh, and \$500 for any vehicle with a
battery capacity less than 7 kWh. Applicants must be Rhode Island
residents and eligible vehicles must be purchased or leased on or after
January 29, 2016. Rebates are offered on a first-come, first-served
basis until funds expire. For more information, see the Rhode Island
Office of Energy Resources [DRIVE](http://www.drive.ri.gov/) website.
Funding for this program is currently unavailable (verified August
2017).
",2015-01-29 00:00:00 UTC,,FALSE,4,State Incentives,,2016-02-01 18:01:20 UTC,,2017-09-01 00:00:00 UTC,,,ELEC|PHEV,RBATE,,IND,
11685,UT,Public Utility Plug-In Electric Vehicle (PEV) Incentive Program Authorization,"The Utah Public Service Commission (PSC) may authorize a utility to
spend up to \$2,000,000 annually for the cost of a PEV incentive program
through December 31, 2021. The PSC must approve the program by July 1,
2017; programs may involve PEV charging infrastructure, PEV charging
time of use pricing, and other incentives for customers to deploy
charging infrastructure. (Reference [Utah
Code](http://le.utah.gov/xcode/code.html) 54-7-12.8 and 54-20-103)
",2016-03-29 00:00:00 UTC,,FALSE,68,Laws and Regulations,,2016-04-11 21:25:46 UTC,,2018-02-01 00:00:00 UTC,,,ELEC|PHEV,,OTHER,STATION|IND|FLEET,http://le.utah.gov/|http://le.utah.gov/xcode/code.html
11700,MN,Electric Vehicle Supply Equipment (EVSE) Rebate - Dakota Electric Association,"Dakota Electric offers a rebate of up to \$500 to residential customers
toward the installation of a qualified Level 1 or Level 2 EVSE. EVSE
must be controlled on an off-peak rate and must be installed within
Dakota Electric's service area. For more information, including
application requirements, see the Dakota Electric
[Rebates](http://www.dakotaelectric.com/residential/programs/rebates/misc-rebates)
website.
",,,FALSE,42,Utility/Private Incentives,,2016-06-22 19:04:38 UTC,2018-01-01 00:00:00 UTC,,,,ELEC|PHEV,RBATE,,STATION|OTHER|IND,
11739,AZ,High Occupancy Vehicle (HOV) Lane Exemption,"Vehicles with an [Alternative Fuel Vehicle (AFV) or Energy Efficient
license plate](http://www.afdc.energy.gov/laws/4177) are permitted to
use HOV lanes, regardless of the number of passengers. Qualified
vehicles must display the required license plate, which are available
from the Arizona Department of Transportation (ADOT). Vehicles
registered with Energy Efficient plates prior to May 20, 2014, may
continue to use HOV lanes until the owner sells or transfers the
vehicle. For more information, see the ADOT
[AFV](http://www.azdot.gov/mvd/VehicleServices/Registration/alternative-fuel-vehicle)
and the [Energy Efficient Plate
Program](http://www.azdot.gov/mvd/VehicleServices/PlatesandPlacards/energy-efficient-plate-program)
websites. (Reference [Arizona Revised
Statutes](http://www.azleg.gov/ArizonaRevisedStatutes.asp) 28-2416,
23-2416.01, and 23-337)
",,2009-07-13 00:00:00 UTC,FALSE,17,State Incentives,,,,2019-10-01 00:00:00 UTC,,Promotion Initiatives,ELEC|HY|NG|PHEV|LPG,EXEM|OTHER,,GOV|IND|FLEET,http://www.azleg.gov/ArizonaRevisedStatutes.asp
11775,CA,Plug-In Electric Vehicle (PEV) Credit  - SDG&E,"San Diego Gas & Electric (SDG&E) offers an annual credit ranging from
\$50 to \$500 to customers who own or lease a PEV. Enrollment is
currently closed (verified June 2019). For more information, including
how to apply, see the SDG&E [Electric Vehicle Climate
Credit](http://www.sdge.com/clean-energy/electric-vehicle-climate-credit)
website.
",2017-01-01 00:00:00 UTC,,FALSE,118,Utility/Private Incentives,,2017-04-07 17:03:52 UTC,,2019-06-01 00:00:00 UTC,,,ELEC|PHEV,GNT|RBATE,,IND,
11808,VT,Plug-In Electric Vehicle Credit - Vermont Electric Co-op (VEC),"VEC offers a \$250 bill credit to members who purchase a new or used
plug-in hybrid electric vehicle (PHEV) and a \$500 bill credit to
members who purchase a new or used all-electric vehicle (EV). Members
who lease a PHEV are eligible for an annual bill credit of \$50 for each
year of the lease. For members who lease an EV, an annual bill credit of
\$100 is available for each year of the lease. Credits are available
through December 31, 2018. For more information, including how to apply,
see the [VEC Energy Transformation
Program](http://www.vermontelectric.coop/programs-services/energy-transformation-programs)
website.
",2017-01-01 00:00:00 UTC,,FALSE,11,Utility/Private Incentives,,2019-01-08 20:29:14 UTC,,2018-12-31 00:00:00 UTC,,,ELEC|PHEV,RBATE,,IND,
11841,OK,Plug-In Electric Vehicle Fee,"Beginning January 1, 2018, all-electric vehicle owners must pay an
annual fee of \$100 and plug-in hybrid electric vehicle owners must pay
an annual fee of \$30. These fees are in addition to standard
registration fees. (Reference [House
Bill](http://www.oklegislature.gov/index.aspx) 1449, 2017)
",2017-05-31 00:00:00 UTC,,FALSE,57,Laws and Regulations,,2017-07-20 18:11:27 UTC,,,2017-10-24 00:00:00 UTC,,ELEC|PHEV,,FUEL,IND,http://www.oklegislature.gov/index.aspx
11886,CA,All-Electric Vehicle Rebate - SDG&E,"San Diego Gas & Electric (SDG&E) customers are eligible for a \$10,000
rebate for the purchase of a new 2017 BMW i3 at participating
dealerships. Rebates are available through January 2, 2018, or until
funds are exhausted.
",2017-01-01 00:00:00 UTC,,FALSE,114,Utility/Private Incentives,,2017-11-08 17:53:17 UTC,2018-01-02 00:00:00 UTC,,,,ELEC,RBATE,,IND,
11914,MD,Plug-in Electric Vehicles (PEVs) Discount - EZ-EV,"Maryland residents are eligible for a \$10,000 discount for the purchase
of a new BMW i3 at participating Maryland dealerships. The discount is
available through April 2, 2018. EZ-EV, an Exelon program, also offers
discounts for the purchase or lease of additional PEVs through
participating dealers. For information on discount amounts, eligible
makes and models, and availability, see the
[EZ-EV](http://www.ez-ev.com/) website.
",,,FALSE,25,Utility/Private Incentives,,2018-02-09 14:17:18 UTC,,2018-04-02 00:00:00 UTC,,,ELEC|PHEV,OTHER,,IND,
11915,DE,Plug-in Electric Vehicles (PEVs) Discount - EZ-EV,"EZ-EV, an Exelon program, offers discounts for the purchase or lease of
select PEVs through participating dealers. For information on discount
amounts, eligible makes and models, and availability, see the
[EZ-EV](http://www.ez-ev.com/) website.
",,,FALSE,15,Utility/Private Incentives,,2018-02-09 14:33:26 UTC,,2018-08-15 00:00:00 UTC,,,ELEC|PHEV,OTHER,,IND,
11916,NJ,Plug-in Electric Vehicles (PEVs) Discount - EZ-EV,"EZ-EV, an Exelon program, offers discounts for the purchase or lease of
select PEVs through participating dealers. For information on discount
amounts, eligible makes and models, and availability, see the
[EZ-EV](http://www.ez-ev.com/) website.
",,,FALSE,10,Utility/Private Incentives,,2018-02-09 14:44:11 UTC,,2018-10-01 00:00:00 UTC,,,ELEC|PHEV,OTHER,,IND,
11917,NY,Plug-in Electric Vehicles (PEVs) Discount - EZ-EV,"EZ-EV, an Exelon program, offers discounts for the purchase or lease of
select PEVs through participating dealers. For information on discount
amounts, eligible makes and models, and availability, see the
[EZ-EV](http://www.ez-ev.com/) website.
",,,FALSE,2,Utility/Private Incentives,,2018-02-09 14:50:19 UTC,,2018-12-07 00:00:00 UTC,,,ELEC|PHEV,OTHER,,IND,
11918,PA,Plug-in Electric Vehicles (PEVs) Discount - EZ-EV,"EZ-EV, an Exelon program, offers discounts for the purchase or lease of
select PEVs through participating dealers. For information on discount
amounts, eligible makes and models, and availability, see the
[EZ-EV](http://www.ez-ev.com/) website.
",,,FALSE,43,Utility/Private Incentives,,2018-02-09 14:54:30 UTC,,2018-11-01 00:00:00 UTC,,,ELEC|PHEV,OTHER,,IND,
11946,CA,All-Electric Vehicle Rebate - PG&E,"Pacific Gas & Electric (PG&E) customers are eligible for a \$10,000
rebate for the purchase of a new 2017 or 2018 BMW i3. Rebates are
available through May 31, 2018. To receive the rebate, bring the
[Customer Information
Form](http://www.pgecurrents.com/wp-content/uploads/2018/02/PGE_i3_Customer_Information-Form.pdf)
and a copy of a recent PG&E utility bill to a participating dealership.
For more information, visit
[PG&E](https://www.pge.com/en/about/newsroom/newsdetails/index.page?title=20180301_pge_customers_eligible_to_save_10000_on_a_new_bmw_i3_electric_vehicle).
",,,FALSE,116,Utility/Private Incentives,,2018-04-24 15:03:29 UTC,2018-05-31 00:00:00 UTC,,,,ELEC,RBATE,,IND,
11955,VT,All-Electric Vehicle (EV) Income-Based Rebate - Green Mountain Power (GMP),"Low-to-moderate income customers are eligible for a rebate of \$600
towards the purchase of a new EV through May 31, 2018. See the [Low
Income EV Rebate](https://greenmountainpower.com/product/ev-rebate/)
website for application information.
",,,FALSE,14,Utility/Private Incentives,,2018-05-04 17:11:39 UTC,2018-05-31 00:00:00 UTC,,,,ELEC,RBATE,,IND,
11965,IA,Plug-In Electric Vehicle (PEV) Rebate - Alliant Energy,"Alliant Energy offers rebates of \$500 for the purchase or lease of a
new PEV and \$250 for the purchase or lease of a used PEV. The PEV must
be purchased or leased between January 1, 2018, and December 31, 2018.
For more information, including how to apply, see the Alliant Energy [EV
Buydown](https://www.alliantenergy.com/InnovativeEnergySolutions/SmartEnergyProducts/ElectricVehicles)
website.
",,,FALSE,120,Utility/Private Incentives,,2019-02-12 15:37:31 UTC,2019-01-01 00:00:00 UTC,,,,ELEC|PHEV,RBATE,REQ,IND|FLEET,
11966,WI,Plug-In Electric Vehicle (PEV) Rebate - Alliant Energy,"Alliant Energy offers rebates of \$500 for the purchase or lease of a
new PEV, and rebates of \$250 for the purchase or lease of a used PEV.
The PEV must be purchased or leased between January 1, 2018, and
December 31, 2018. For more information, including how to apply, see the
Alliant Energy EV Buydown website.
",,,FALSE,100,Utility/Private Incentives,,2019-02-12 15:38:14 UTC,2019-01-01 00:00:00 UTC,,,,ELEC|PHEV,RBATE,REQ,IND|FLEET,
